Mass->,Nd142Di,Nd143Di,Nd144Di,Nd146Di,Gd158Di,Dy164Di,Dy162Di,Dy163Di,Ho165Di,Er166Di,Er167Di,Er168Di,Er170Di,Tm169Di,Yb172Di,Yb173Di,Yb174Di,Yb176Di
7590,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1
7591,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0
7592,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0
7593,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0
7594,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0
7595,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0
7596,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0
7597,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
7598,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
7599,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
7600,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
7601,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0
7602,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
7603,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0
7604,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0
7605,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0
7606,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
7607,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
7608,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
7609,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1
7610,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1
7611,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
7612,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1
7613,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0
7614,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
7615,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0
7616,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0
7617,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1
7618,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0
7619,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0
7620,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0
7621,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0
7622,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1
7623,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
7624,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1
7625,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
7626,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0
7627,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0
7628,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0
7629,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
7630,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0
7631,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0
7632,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1
7633,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1
7634,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
7635,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1
7636,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0
7637,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0
7638,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0
7639,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
7640,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0
7641,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0
7642,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1
7643,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1
7644,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1
7645,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
7646,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1
7647,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1
7648,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0
7649,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0
7650,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0
7651,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0
7652,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1
7653,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1
7654,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
7655,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
7656,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
7657,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0
7658,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0
7659,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
7660,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
7661,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
7662,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1
7663,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1
7664,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1
7665,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1
7666,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
7667,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1
7668,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0
7669,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0
7670,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0
7671,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0
7672,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1
7673,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
7674,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1
7675,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1
7676,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
7677,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1
7678,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
7679,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0
7680,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0
7681,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0
7682,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
7683,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1
7684,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1
7685,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1
7686,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0
7687,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0
7688,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1
7689,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0
7690,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
7691,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0
7692,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0
7693,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1
7694,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
7695,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
7696,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
7697,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
7698,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
7699,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
7700,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1
7701,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1
7702,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
7703,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0
7704,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0
7705,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0
7706,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
7707,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
7708,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
7709,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0
7710,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
7711,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
7712,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0
7713,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1
7714,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
7715,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
7716,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
7717,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0
7718,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0
7719,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
7720,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0
7721,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0
7722,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0
7723,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
7724,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
7725,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1
7726,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1
7727,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
7728,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
7729,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
7730,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
7731,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
7732,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7733,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
7734,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
7735,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
7736,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1
7737,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
7738,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
7739,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
7740,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0
7741,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
7742,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0
7743,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1
7744,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0
7745,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
7746,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
7747,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0
7748,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1
7749,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1
7750,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1
7751,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1
7752,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
7753,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0
7754,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
7755,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
7756,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
7757,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0
7758,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
7759,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1
7760,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
7761,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1
7762,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
7763,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0
7764,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
7765,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
7766,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
7767,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0
7768,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1
7769,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
7770,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1
7771,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1
7772,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
7773,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
7774,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
7775,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
7776,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
7777,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
7778,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
7779,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
7780,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1
7781,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1
7782,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0
7783,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0
7784,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0
7785,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
7786,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
7787,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
7788,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1
7789,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
7790,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
7791,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
7792,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
7793,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
7794,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0
7795,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
7796,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0
7797,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
7798,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1
7799,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
7800,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
7801,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
7802,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
7803,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1
7804,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0
7805,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
7806,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
7807,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0
7808,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
7809,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
7810,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
7811,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1
7812,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0
7813,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
7814,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
7815,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
7816,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
7817,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
7818,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
7819,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
7820,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
7821,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
7822,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
7823,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
7824,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
7825,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
7826,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
7827,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
7828,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
7829,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
7830,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
7831,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
7832,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
7833,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
7834,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
7835,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
7836,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
7837,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
7838,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
7839,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
7840,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
7841,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
7842,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
7843,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
7844,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
7845,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
7846,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0
7847,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
7848,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
7849,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
7850,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
7851,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
7852,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
7853,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0
7854,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
7855,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
7856,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
7857,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
7858,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
7859,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
7860,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
7861,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
7862,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
7863,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
7864,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
7865,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0
7866,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
7867,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
7868,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0
7869,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
7870,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
7871,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
7872,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
7873,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
7874,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
7875,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
7876,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
7877,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
7878,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0
7879,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
7880,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
7881,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
7882,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
7883,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
7884,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
7885,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
7886,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
7887,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1
7888,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0
7889,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
7890,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
7891,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
7892,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
7893,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
7894,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
7895,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
7896,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
7897,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
7898,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
7899,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1
7900,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
7901,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
7902,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0
7903,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
7904,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
7905,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
7906,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
7907,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
7908,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
7909,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
7910,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
7911,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
7912,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
7913,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
7914,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
7915,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
7916,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
7917,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
7918,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
7919,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
7920,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
7921,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
7922,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0
7923,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
7924,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
7925,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
7926,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1
7927,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
7928,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
7929,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
7930,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
7931,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
7932,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
7933,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
7934,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
7935,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
7936,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
7937,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
7938,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
7939,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
7940,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
7941,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
7942,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
7943,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
7944,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
